2021-04-14 15:26:21,658 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Wed Apr 14 15:26:21 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-14 17:40:33,876 | INFO  | Listening for connections at: mqtt://b15222f92870:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-14 17:40:33,878 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:33,992 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@3f57bcad{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-14 17:40:34,020 | INFO  | Listening for connections at ws://b15222f92870:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-14 17:40:34,022 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-14 17:40:34,024 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:b15222f92870-42083-1618422033673-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:34,027 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-14 17:40:34,396 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-14 17:40:34,552 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:40:34,553 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-14 17:40:34,588 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-14 17:40:34,699 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-14 17:40:34,728 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-16 12:18:52,594 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | qtp1832669781-40
2021-04-16 12:19:30,464 | WARN  | Transport Connection to: tcp://172.26.0.1:47352 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47352@61616
2021-04-16 12:28:49,441 | WARN  | Transport Connection to: tcp://172.26.0.1:47368 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47368@61616
2021-04-16 12:32:52,637 | WARN  | Transport Connection to: tcp://172.26.0.1:47372 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47372@61616
2021-04-16 12:34:20,514 | WARN  | Transport Connection to: tcp://172.26.0.1:47364 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47364@61616
2021-04-16 12:34:23,677 | WARN  | Transport Connection to: tcp://172.26.0.1:47376 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47376@61616
2021-04-16 13:12:19,929 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Fri Apr 16 13:12:19 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-16 13:12:21,426 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-16 13:12:21,665 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-16 13:12:21,758 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-16 13:12:21,972 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:b15222f92870-41293-1618578741784-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-16 13:12:22,177 | INFO  | Listening for connections at: tcp://b15222f92870:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-16 13:12:22,181 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-16 13:12:22,187 | INFO  | Listening for connections at: amqp://b15222f92870:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-16 13:12:22,189 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-16 13:12:22,198 | INFO  | Listening for connections at: stomp://b15222f92870:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-16 13:12:22,201 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-16 13:12:22,211 | INFO  | Listening for connections at: mqtt://b15222f92870:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-16 13:12:22,213 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-16 13:12:22,500 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@21fd5faa{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-16 13:12:22,600 | INFO  | Listening for connections at ws://b15222f92870:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-16 13:12:22,603 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-16 13:12:22,605 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:b15222f92870-41293-1618578741784-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-16 13:12:22,610 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-16 13:12:23,420 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-16 13:12:23,701 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-16 13:12:23,702 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-16 13:12:23,771 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-16 13:12:24,036 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-16 13:12:24,090 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-16 13:19:01,741 | WARN  | Transport Connection to: tcp://172.26.0.1:47400 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47400@61616
2021-04-16 13:19:17,952 | WARN  | Transport Connection to: tcp://172.26.0.1:47404 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47404@61616
2021-04-16 16:14:33,713 | WARN  | Transport Connection to: tcp://172.26.0.1:47440 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47440@61616
2021-04-16 16:16:59,888 | WARN  | Transport Connection to: tcp://172.26.0.1:47444 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47444@61616
2021-04-17 06:52:04,787 | WARN  | Transport Connection to: tcp://172.26.0.1:47456 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47456@61616
2021-04-17 06:54:56,544 | WARN  | Transport Connection to: tcp://172.26.0.1:47472 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47472@61616
2021-04-17 06:54:58,528 | WARN  | Transport Connection to: tcp://172.26.0.1:47464 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47464@61616
2021-04-17 06:57:56,320 | WARN  | Transport Connection to: tcp://172.26.0.1:47480 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47480@61616
2021-04-17 06:57:59,277 | WARN  | Transport Connection to: tcp://172.26.0.1:47476 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47476@61616
2021-04-17 07:04:43,537 | WARN  | Transport Connection to: tcp://172.26.0.1:47488 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47488@61616
2021-04-17 08:14:30,136 | WARN  | Transport Connection to: tcp://172.26.0.1:47492 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47492@61616
2021-04-17 08:14:32,859 | WARN  | Transport Connection to: tcp://172.26.0.1:47496 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47496@61616
2021-04-17 09:00:04,726 | WARN  | Transport Connection to: tcp://172.26.0.1:47512 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47512@61616
2021-04-17 09:10:35,896 | WARN  | Transport Connection to: tcp://172.26.0.1:47528 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.26.0.1:47528@61616
2021-04-17 09:13:19,217 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Sat Apr 17 09:13:19 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-17 09:13:20,393 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:13:20,591 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-17 09:13:20,648 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-17 09:13:20,867 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:7b4eac34a445-44855-1618650800667-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:13:20,998 | INFO  | Listening for connections at: tcp://7b4eac34a445:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-17 09:13:21,000 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:13:21,004 | INFO  | Listening for connections at: amqp://7b4eac34a445:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-17 09:13:21,006 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:13:21,011 | INFO  | Listening for connections at: stomp://7b4eac34a445:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-17 09:13:21,012 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:13:21,017 | INFO  | Listening for connections at: mqtt://7b4eac34a445:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-17 09:13:21,018 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:13:21,207 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@2c4d1ac{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2021-04-17 09:13:21,275 | INFO  | Listening for connections at ws://7b4eac34a445:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2021-04-17 09:13:21,276 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:13:21,278 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:7b4eac34a445-44855-1618650800667-0:1) started | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:13:21,281 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:13:21,989 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2021-04-17 09:13:22,171 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-17 09:13:22,172 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2021-04-17 09:13:22,246 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2021-04-17 09:13:22,464 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2021-04-17 09:13:22,517 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
2021-04-17 09:15:42,772 | WARN  | Transport Connection to: tcp://172.24.0.1:45050 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.24.0.1:45050@61616
2021-04-17 09:18:08,334 | WARN  | Transport Connection to: tcp://172.24.0.1:45070 failed: java.io.EOFException | org.apache.activemq.broker.TransportConnection.Transport | ActiveMQ Transport: tcp:///172.24.0.1:45070@61616
2021-04-17 09:31:11,266 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@6e06451e: startup date [Sat Apr 17 09:31:11 UTC 2021]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2021-04-17 09:31:12,364 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/opt/activemq/data/kahadb] | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:31:12,513 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2021-04-17 09:31:12,572 | INFO  | PListStore:[/opt/activemq/data/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2021-04-17 09:31:12,769 | INFO  | Apache ActiveMQ 5.15.4 (localhost, ID:7b4eac34a445-34755-1618651872590-0:1) is starting | org.apache.activemq.broker.BrokerService | main
2021-04-17 09:31:12,894 | INFO  | Listening for connections at: tcp://7b4eac34a445:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2021-04-17 09:31:12,897 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2021-04-17 09:31:12,901 | INFO  | Listening for connections at: amqp://7b4eac34a445:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
